P 0, 400, 0,  0, 0, 0,  2,  Original_Map:_Goodurden
P 0, 600, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P 0, 800, 0, 0, 0, 0, 2, http://www.eqmaps.info
P 0, 1000, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
P 0, 1200, 0,  0, 0, 0,  2,  Height_Filter:_26/26
L 107.4510, -84.7640, 88.6850,  107.4900, -66.5989, 88.6851,  100, 0, 255
L 126.9451, -66.6012, 88.6851,  159.3021, -66.6037, 88.6803,  100, 0, 255
L 179.1814, -84.2469, 88.6774,  126.9375, -84.2455, 88.6852,  100, 0, 255
L 124.6923, -86.4800, 88.6843,  124.6801, -87.7124, 88.6828,  100, 0, 255
L 123.6897, -87.7108, 88.6820,  123.6919, -98.7184, 88.6808,  100, 0, 255
L 123.6919, -98.7184, 88.6808,  120.5977, -98.7103, 88.6809,  100, 0, 255
L 120.5977, -98.7103, 88.6803,  120.5956, -105.8616, 88.6807,  100, 0, 255
L 120.5956, -105.8616, 88.6807,  122.7797, -105.8611, 88.6807,  100, 0, 255
L 122.7797, -105.8611, 88.6817,  122.7790, -106.7235, 88.6807,  100, 0, 255
L 124.6901, -87.7126, 88.6828,  123.6897, -87.7108, 88.6828,  100, 0, 255
L 124.6923, -86.4800, 88.6846,  123.6910, -86.4797, 88.6847,  100, 0, 255
L 123.6910, -86.4797, 88.6855,  123.6894, -84.8410, 88.6861,  100, 0, 255
L 124.5275, -83.2442, 88.6858,  126.9377, -83.2442, 88.6852,  100, 0, 255
L 126.9380, -84.2266, 88.6854,  126.9377, -83.2442, 88.6850,  100, 0, 255
L 121.9394, -109.2000, 88.7335,  122.9294, -109.1988, 88.7340,  100, 0, 255
L 122.9294, -109.1988, 88.7340,  122.9440, -115.6471, 83.1696,  100, 0, 255
L 122.9440, -115.6471, 83.1696,  121.9479, -115.6470, 83.1696,  100, 0, 255
L 121.9394, -109.2000, 89.1282,  121.9423, -106.7394, 89.1280,  100, 0, 255
L 122.7792, -106.7393, 88.6807,  121.9423, -106.7394, 88.6807,  100, 0, 255
L 121.9479, -115.6470, 81.9784,  121.9338, -117.6544, 82.7968,  100, 0, 255
L 123.9977, -119.9116, 79.1560,  121.9338, -117.6544, 82.7627,  100, 0, 255
L 123.9972, -119.9106, 79.1800,  124.9956, -120.3662, 77.3278,  100, 0, 255
L 124.9956, -120.3662, 77.3278,  125.9718, -120.4287, 75.6655,  100, 0, 255
L 125.9718, -120.4287, 75.6655,  126.8755, -120.7500, 74.5003,  100, 0, 255
L 126.8755, -120.7500, 74.1029,  127.6667, -119.3777, 72.6433,  100, 0, 255
L 127.6584, -119.3713, 72.6427,  128.6700, -118.5120, 70.9265,  100, 0, 255
L 128.6700, -118.5120, 70.9265,  128.1269, -117.6410, 69.5591,  100, 0, 255
L 128.1269, -117.6410, 69.5591,  127.9318, -116.8851, 68.3902,  100, 0, 255
L 127.9318, -116.8851, 68.3902,  127.5644, -116.2430, 67.2960,  100, 0, 255
L 127.5644, -116.2430, 67.2960,  127.5400, -115.6919, 65.9985,  100, 0, 255
L 127.5400, -115.6919, 65.9985,  126.3278, -115.3722, 64.5778,  100, 0, 255
L 126.3278, -115.3722, 64.5778,  125.1872, -115.2580, 63.1171,  100, 0, 255
L 125.1872, -115.2580, 63.1171,  124.1873, -115.6103, 61.3507,  100, 0, 255
L 124.1873, -115.6103, 61.3507,  123.3880, -116.3503, 59.4904,  100, 0, 255
L 123.3880, -116.3503, 59.4904,  123.7970, -117.9360, 58.4446,  100, 0, 255
L 123.7970, -117.9360, 58.4446,  122.9103, -117.9420, 56.9649,  100, 0, 255
L 122.9103, -117.9420, 56.9649,  123.3285, -119.1786, 54.7374,  100, 0, 255
L 128.6920, -117.4617, 27.2250,  141.4116, -117.7270, 27.2250,  127, 127, 127
L 128.1076, -117.9497, 27.7792,  141.1770, -120.6170, 27.7792,  127, 127, 127
L 128.8060, -118.3752, 28.5361,  140.3720, -123.4784, 28.5361,  127, 127, 127
L 127.8917, -118.8470, 29.2927,  138.9069, -125.9883, 29.2927,  127, 127, 127
L 127.6719, -119.2891, 30.5170,  137.2848, -128.4035, 30.4960,  127, 127, 127
L 127.2754, -119.7193, 30.8063,  135.3207, -130.3000, 30.8063,  127, 127, 127
L 127.1720, -119.9431, 31.5630,  132.7008, -132.5500, 31.5630,  127, 127, 127
L 126.6486, -120.1640, 32.3198,  129.9138, -132.8979, 32.3198,  127, 127, 127
L 126.1471, -120.3393, 33.7650,  127.8960, -133.6036, 33.7650,  127, 127, 127
L 125.7173, -120.3789, 33.8333,  124.1762, -133.4439, 33.8333,  127, 127, 127
L 125.1975, -120.3700, 34.5927,  121.2866, -133.7740, 34.5900,  127, 127, 127
L 124.7561, -120.2453, 35.3468,  118.6299, -131.8849, 35.3468,  127, 127, 127
L 124.3252, -120.4240, 36.1052,  116.1160, -130.5636, 36.1036,  127, 127, 127
L 123.8773, -119.8315, 36.8622,  113.9929, -128.4509, 36.8603,  127, 127, 127
L 123.5913, -119.4586, 37.6189,  111.9843, -126.2883, 37.6171,  127, 127, 127
L 123.2716, -119.9130, 38.3738,  110.9750, -123.5310, 38.3738,  127, 127, 127
L 123.1514, -118.6488, 39.1306,  109.9694, -120.7832, 39.1306,  127, 127, 127
L 123.4300, -118.1951, 39.8873,  109.8812, -117.8717, 39.8873,  127, 127, 127
L 123.2930, -117.7359, 40.6441,  109.9081, -114.9303, 40.6441,  127, 127, 127
L 123.9000, -117.2513, 41.4009,  110.8997, -112.1831, 41.4009,  127, 127, 127
L 123.2232, -116.7955, 42.1576,  112.2290, -109.4780, 42.1578,  127, 127, 127
L 123.4334, -116.3569, 42.9162,  113.9201, -107.2468, 42.9144,  127, 127, 127
L 123.7711, -116.3220, 43.6730,  115.9484, -105.1188, 43.6711,  127, 127, 127
L 124.1175, -115.6988, 44.4279,  118.5485, -103.7763, 44.4279,  127, 127, 127
L 124.5414, -115.5074, 45.1846,  121.2002, -102.5032, 45.1846,  127, 127, 127
L 124.9831, -115.3517, 45.9414,  124.1127, -102.2082, 45.9414,  127, 127, 127
L 125.4119, -115.2734, 46.6981,  127.4210, -102.1000, 46.6981,  127, 127, 127
L 125.9243, -115.3198, 47.4553,  129.8701, -102.7227, 47.4549,  127, 127, 127
L 126.3363, -115.3757, 48.2117,  132.6765, -103.6092, 48.2117,  127, 127, 127
L 126.7946, -115.5948, 48.9684,  135.5200, -105.3108, 48.9684,  127, 127, 127
L 127.2695, -115.8218, 49.7252,  137.3239, -107.1500, 49.7252,  127, 127, 127
L 127.5310, -116.2195, 50.4821,  138.9391, -109.5814, 50.4819,  127, 127, 127
L 127.9085, -117.5570, 51.9954,  140.9926, -114.9947, 51.9954,  127, 127, 127
L 128.2000, -117.4564, 52.7535,  141.5275, -117.8448, 52.7522,  127, 127, 127
L 128.1151, -117.8558, 53.5923,  141.3864, -120.6330, 53.5936,  127, 127, 127
L 127.7925, -116.4950, 25.5091,  128.1243, -117.6882, 27.8921,  0, 127, 0
L 128.1243, -117.6882, 27.8921,  128.7400, -118.4800, 28.8093,  0, 127, 0
L 128.7400, -118.4800, 28.8093,  127.5961, -119.4415, 30.6634,  0, 127, 0
L 127.5961, -119.4415, 30.6634,  126.8389, -120.9740, 32.4207,  0, 127, 0
L 126.8389, -120.9740, 32.4207,  126.1930, -120.3841, 33.4756,  0, 127, 0
L 126.1930, -120.3841, 33.4756,  125.1440, -120.3669, 35.2184,  0, 127, 0
L 125.1440, -120.3669, 35.2184,  123.9419, -119.8619, 37.2096,  0, 127, 0
L 123.9419, -119.8619, 37.2096,  123.3088, -119.1341, 38.6358,  0, 127, 0
L 123.3088, -119.1341, 38.6358,  122.9809, -118.1231, 40.3883,  0, 127, 0
L 122.9809, -118.1231, 40.3883,  123.1199, -117.1310, 42.9590,  0, 127, 0
L 123.1199, -117.1310, 42.9590,  123.4296, -116.3606, 43.2865,  0, 127, 0
L 123.4296, -116.3606, 43.2865,  124.1863, -115.6324, 45.1650,  0, 127, 0
L 124.1863, -115.6324, 45.1650,  125.2475, -115.2587, 46.6805,  0, 127, 0
L 125.2475, -115.2587, 46.6805,  126.2879, -115.3526, 48.5033,  0, 127, 0
L 126.2879, -115.3526, 48.5033,  127.6270, -115.7229, 49.9112,  0, 127, 0
L 127.6270, -115.7229, 49.9112,  127.7365, -116.4375, 51.2458,  0, 127, 0
L 127.7365, -116.4375, 51.2458,  128.1177, -117.8080, 53.5272,  0, 127, 0
L 128.1177, -117.8080, 53.5272,  128.7860, -118.5314, 54.7353,  0, 127, 0
L 128.7860, -118.5314, 54.7353,  127.6210, -119.4180, 54.7353,  0, 127, 0
L 127.6210, -119.4180, 54.7353,  126.8255, -120.9860, 54.7353,  0, 127, 0
L 126.8255, -120.9860, 54.7353,  125.8097, -120.4295, 54.7353,  0, 127, 0
L 125.8097, -120.4295, 54.7353,  124.8881, -120.3482, 54.7353,  0, 127, 0
L 124.8881, -120.3482, 54.7353,  124.3810, -119.9397, 54.7353,  0, 127, 0
L 124.3810, -119.9397, 54.7353,  123.3285, -119.1786, 54.7353,  0, 127, 0
L 88.9455, -125.9976, 54.8380,  92.4671, -135.1783, 54.8378,  0, 127, 0
L 92.4671, -135.1783, 54.8378,  92.9586, -134.8925, 54.7849,  0, 127, 0
L 94.4099, -137.4062, 54.7353,  93.9809, -137.7589, 54.8370,  0, 127, 0
L 93.9809, -137.7589, 54.8370,  100.1394, -145.3906, 54.8365,  0, 127, 0
L 100.1394, -145.3906, 54.8365,  100.4878, -145.1940, 54.7471,  0, 127, 0
L 100.4878, -145.1940, 54.7353,  102.2181, -146.4514, 54.7353,  0, 127, 0
L 102.2181, -146.4514, 54.7353,  100.8478, -148.1880, 54.7353,  0, 127, 0
L 100.8478, -148.1880, 54.7353,  102.8180, -148.9213, 54.7353,  0, 127, 0
L 102.8180, -148.9213, 54.7353,  101.5500, -150.7022, 55.7755,  0, 127, 0
L 101.5500, -150.7022, 55.7755,  109.2455, -155.4316, 55.7755,  0, 127, 0
L 109.2455, -155.4316, 55.7755,  110.2733, -153.6467, 54.7353,  0, 127, 0
L 110.2733, -153.6467, 54.7353,  111.5785, -154.3791, 54.7353,  0, 127, 0
L 111.5785, -154.3791, 54.7353,  112.3254, -152.3076, 54.7353,  0, 127, 0
L 112.3254, -152.3076, 54.7353,  114.5230, -153.9050, 54.7353,  0, 127, 0
L 114.5230, -153.9050, 54.8046,  114.3409, -153.5934, 54.8385,  0, 127, 0
L 114.3409, -153.5934, 54.8385,  124.5360, -155.1297, 54.8372,  0, 127, 0
L 124.5360, -155.1297, 54.8372,  124.8070, -154.5646, 54.7353,  0, 127, 0
L 124.8070, -154.5646, 54.7353,  127.3500, -154.5637, 54.7353,  0, 127, 0
L 127.3500, -154.5637, 54.7357,  127.4380, -155.1131, 54.8385,  0, 127, 0
L 127.4380, -155.1131, 54.8385,  136.7332, -153.5939, 54.8361,  0, 127, 0
L 136.7332, -153.5939, 54.8361,  136.6373, -153.8890, 54.7353,  0, 127, 0
L 136.6373, -153.8890, 54.7353,  138.7489, -152.3016, 54.7353,  0, 127, 0
L 138.7489, -152.3016, 54.7353,  139.5054, -154.3699, 54.7353,  0, 127, 0
L 139.5054, -154.3699, 54.7353,  140.7537, -153.6623, 54.7353,  0, 127, 0
L 140.7537, -153.6623, 54.7353,  141.7849, -155.4438, 55.7755,  0, 127, 0
L 141.7849, -155.4438, 55.7755,  149.9544, -150.6803, 55.7755,  0, 127, 0
L 149.9544, -150.6803, 55.7755,  148.9424, -148.9296, 54.7353,  0, 127, 0
L 148.9424, -148.9296, 54.7353,  150.2308, -148.1734, 54.7353,  0, 127, 0
L 150.2308, -148.1734, 54.7353,  148.8149, -146.5006, 54.7353,  0, 127, 0
L 148.8149, -146.5006, 54.7353,  150.5818, -144.9978, 54.7353,  0, 127, 0
L 150.5818, -144.9978, 54.7462,  150.9379, -145.3957, 54.8367,  0, 127, 0
L 150.9379, -145.3957, 54.8367,  157.1246, -137.7545, 54.8359,  0, 127, 0
L 157.1246, -137.7545, 54.8359,  156.6586, -137.4322, 54.7353,  0, 127, 0
L 156.6586, -137.4322, 54.7353,  158.1131, -134.9085, 54.7353,  0, 127, 0
L 158.1131, -134.9085, 54.7353,  158.6060, -135.1553, 54.8384,  0, 127, 0
L 158.6060, -135.1553, 54.8384,  162.1359, -126.4500, 54.8385,  0, 127, 0
L 162.1359, -126.4500, 54.8385,  161.6528, -125.8191, 54.7353,  0, 127, 0
L 161.6528, -125.8191, 54.7353,  162.2260, -123.6179, 54.7353,  0, 127, 0
L 162.2260, -123.6179, 54.7353,  164.1972, -123.9877, 54.7353,  0, 127, 0
L 164.1972, -123.9877, 54.7353,  164.2096, -122.5447, 54.7353,  0, 127, 0
L 164.2096, -122.5447, 54.7353,  166.2673, -122.5413, 55.7755,  0, 127, 0
L 166.2673, -122.5413, 55.7755,  166.2587, -113.8410, 55.7755,  0, 127, 0
L 166.2587, -113.8410, 55.7755,  164.8220, -113.8820, 54.7355,  0, 127, 0
L 164.8220, -113.8820, 54.7353,  164.1930, -111.6006, 54.7353,  0, 127, 0
L 164.1930, -111.6006, 54.7353,  162.3210, -111.9966, 54.7353,  0, 127, 0
L 162.3210, -111.9966, 54.7353,  161.6166, -109.7223, 54.7353,  0, 127, 0
L 161.6166, -109.7223, 54.7353,  162.1374, -109.6041, 54.8374,  0, 127, 0
L 162.1374, -109.6041, 54.8374,  158.6166, -100.4238, 54.8102,  0, 127, 0
L 158.6166, -100.4238, 54.8102,  158.7070, -100.6093, 54.7353,  0, 127, 0
L 158.7070, -100.6093, 54.7353,  156.6503, -98.1637, 54.7353,  0, 127, 0
L 156.6503, -98.1637, 54.7353,  157.9950, -97.8451, 54.8348,  0, 127, 0
L 157.9950, -97.8451, 54.8348,  150.9427, -90.2108, 54.8385,  0, 127, 0
L 150.9427, -90.2108, 54.8385,  150.5283, -90.5306, 54.7353,  0, 127, 0
L 150.5283, -90.5306, 54.7353,  148.8205, -89.1136, 54.7353,  0, 127, 0
L 148.8205, -89.1136, 54.7353,  150.2273, -87.4167, 54.7353,  0, 127, 0
L 150.2273, -87.4167, 54.7353,  148.9826, -86.6804, 54.7353,  0, 127, 0
L 148.9826, -86.6804, 54.7353,  150.1220, -84.9000, 55.7755,  0, 127, 0
L 150.1220, -84.9000, 55.7755,  141.8216, -80.1709, 55.7755,  0, 127, 0
L 141.8216, -80.1709, 55.7755,  140.7918, -81.9568, 54.7353,  0, 127, 0
L 140.7918, -81.9568, 54.7353,  139.4976, -81.2258, 54.7353,  0, 127, 0
L 139.4976, -81.2258, 54.7353,  138.7613, -83.2951, 54.7353,  0, 127, 0
L 138.7613, -83.2951, 54.7353,  136.6270, -82.5370, 54.7353,  0, 127, 0
L 136.6270, -82.5370, 54.7353,  136.7408, -82.7900, 54.8378,  0, 127, 0
L 136.7408, -82.7900, 54.8378,  127.2830, -80.4707, 54.8382,  0, 127, 0
L 127.2830, -80.4707, 54.8382,  127.3440, -81.3740, 54.7357,  0, 127, 0
L 127.3440, -81.3740, 54.7353,  124.7480, -81.3900, 54.7353,  0, 127, 0
L 124.7480, -81.3900, 54.7353,  124.3820, -80.4903, 54.8385,  0, 127, 0
L 124.3820, -80.4903, 54.8385,  114.3477, -82.7400, 54.8385,  0, 127, 0
L 114.3477, -82.7400, 54.8385,  114.5210, -82.4843, 54.7884,  0, 127, 0
L 114.5210, -82.4843, 54.7353,  112.3379, -83.3002, 54.7353,  0, 127, 0
L 112.3379, -83.3002, 54.7353,  111.5703, -81.2302, 54.7353,  0, 127, 0
L 111.5703, -81.2302, 54.7353,  110.3110, -81.9412, 54.7353,  0, 127, 0
L 110.3110, -81.9412, 54.7353,  109.2830, -80.1585, 55.7757,  0, 127, 0
L 109.2830, -80.1585, 55.7757,  101.9230, -84.8871, 55.7755,  0, 127, 0
L 101.9230, -84.8871, 55.7755,  102.1247, -86.6706, 54.7353,  0, 127, 0
L 102.1247, -86.6706, 54.7353,  100.8440, -87.4270, 54.7353,  0, 127, 0
L 100.8440, -87.4270, 54.7353,  102.2685, -89.9910, 54.7353,  0, 127, 0
L 102.2685, -89.9910, 54.7353,  100.5092, -90.5985, 54.7353,  0, 127, 0
L 100.5092, -90.5985, 54.7353,  100.1433, -90.2055, 54.8382,  0, 127, 0
L 100.1433, -90.2055, 54.8382,  93.9557, -97.8482, 54.8385,  0, 127, 0
L 93.9557, -97.8482, 54.8385,  94.3499, -98.3021, 54.7353,  0, 127, 0
L 94.3499, -98.3021, 54.7353,  92.9703, -100.6907, 54.7353,  0, 127, 0
L 92.9703, -100.6907, 54.7353,  92.4762, -100.4472, 54.8384,  0, 127, 0
L 92.4762, -100.4472, 54.8384,  88.9462, -109.5982, 54.8385,  0, 127, 0
L 88.9462, -109.5982, 54.8385,  89.4470, -109.6800, 54.7353,  0, 127, 0
L 89.4470, -109.6800, 54.7353,  89.5960, -111.9852, 54.7353,  0, 127, 0
L 89.5960, -111.9852, 54.7353,  86.8850, -111.6149, 54.7353,  0, 127, 0
L 86.8850, -111.6149, 54.7353,  86.8730, -113.5970, 54.7353,  0, 127, 0
L 86.8730, -113.5970, 54.7353,  84.8143, -113.6110, 55.7755,  0, 127, 0
L 84.8143, -113.6110, 55.7755,  84.8235, -122.5189, 55.7755,  0, 127, 0
L 84.8235, -122.5189, 55.7755,  86.8752, -122.5150, 54.7353,  0, 127, 0
L 86.8752, -122.5150, 54.7353,  86.8879, -124.2400, 54.7353,  0, 127, 0
L 86.8879, -124.2400, 54.7353,  89.4970, -123.6052, 54.7353,  0, 127, 0
L 89.4970, -123.6052, 54.7353,  89.4574, -125.8242, 54.7353,  0, 127, 0
L 89.4574, -125.8242, 54.7353,  88.9445, -125.9976, 54.8385,  0, 127, 0
L 88.9445, -125.9976, 54.8385,  92.4682, -135.1786, 54.8384,  0, 127, 0
L 92.9586, -134.8925, 54.7353,  94.4099, -137.4062, 54.7353,  0, 127, 0
L 179.1814, -84.2469, 88.6784,  179.1728, -66.7887, 88.6801,  100, 0, 255
L 179.1709, -62.7937, 88.6801,  178.1768, -62.7941, 88.6804,  100, 0, 255
L 178.1768, -62.7941, 88.6804,  178.1798, -57.7817, 88.6773,  100, 0, 255
L 178.1798, -57.7817, 88.6773,  175.8240, -57.7798, 88.6787,  100, 0, 255
L 175.8240, -57.7798, 88.6798,  175.8250, -50.6944, 88.6807,  100, 0, 255
L 165.6253, -50.6831, 88.6804,  165.6302, -57.7832, 88.6798,  100, 0, 255
L 165.6302, -57.7832, 88.6805,  162.5334, -57.7772, 88.6805,  100, 0, 255
L 162.5334, -57.7772, 88.6805,  162.5371, -62.7858, 88.6808,  100, 0, 255
L 162.5371, -62.7858, 88.6804,  161.5379, -62.7860, 88.6800,  100, 0, 255
L 161.5379, -62.7860, 88.6800,  161.5371, -64.3667, 88.6804,  100, 0, 255
L 161.5371, -64.3667, 88.6804,  162.5380, -64.3662, 88.6794,  100, 0, 255
L 159.3017, -66.6042, 88.6804,  159.3086, -67.6056, 88.6804,  100, 0, 255
L 161.7002, -67.6013, 88.6794,  159.3086, -67.6056, 88.6804,  100, 0, 255
L 162.5380, -64.3662, 88.6790,  162.5403, -66.7610, 88.6788,  100, 0, 255
L 179.1728, -66.7887, 88.6774,  178.1796, -66.7493, 88.6774,  100, 0, 255
L 178.1818, -64.3671, 88.6782,  178.1796, -66.7493, 88.6778,  100, 0, 255
L 178.1818, -64.3671, 88.6795,  179.1810, -64.3657, 88.6804,  100, 0, 255
L 179.1799, -64.3666, 88.6804,  179.1693, -62.7937, 88.6801,  100, 0, 255
L 162.5403, -66.7610, 88.6788,  161.7004, -66.7631, 88.6790,  100, 0, 255
L 161.7002, -67.6013, 88.6788,  161.7004, -66.7625, 88.6788,  100, 0, 255
L 126.9451, -66.6012, 88.6868,  126.9303, -67.6016, 88.6864,  100, 0, 255
L 126.9303, -67.6016, 88.6865,  124.5361, -67.6047, 88.6864,  100, 0, 255
L 124.5361, -67.6047, 88.6860,  124.5369, -66.6017, 88.6852,  100, 0, 255
L 124.5371, -66.6013, 88.6851,  107.4900, -66.5989, 88.6861,  100, 0, 255
L 123.6894, -84.8410, 88.6865,  124.5288, -84.8360, 88.6865,  100, 0, 255
L 124.5288, -84.8360, 88.6865,  124.5275, -83.2442, 88.6864,  100, 0, 255
L 164.3423, -50.6428, 88.6801,  164.3440, -49.5662, 88.6801,  100, 0, 255
L 164.3440, -49.5662, 88.6801,  162.4858, -49.5645, 88.6803,  100, 0, 255
L 162.4892, -50.1910, 89.4121,  162.4858, -49.5645, 89.4121,  100, 0, 255
L 162.4892, -50.1912, 89.4123,  134.3910, -50.1912, 89.4129,  100, 0, 255
L 164.3420, -50.6501, 88.6801,  165.6253, -50.6831, 88.6801,  100, 0, 255
L 136.7735, -50.1912, 89.4068,  136.7755, -47.4215, 89.4060,  100, 0, 255
L 134.3910, -47.3941, 89.4060,  136.7755, -47.4215, 89.4060,  100, 0, 255
L 134.3910, -50.1912, 89.4121,  134.3900, -20.8175, 89.4128,  100, 0, 255
L 132.7904, -19.2054, 89.4128,  118.8148, -16.4119, 89.4127,  100, 0, 255
L 118.8148, -16.4119, 89.4128,  105.8409, -7.7263, 89.4127,  100, 0, 255
L 105.8409, -7.7263, 89.4128,  97.5290, 4.7392, 89.4128,  100, 0, 255
L 98.7661, 5.8042, 88.6800,  110.7496, 5.8023, 88.6791,  100, 0, 255
L 110.7506, 7.2211, 89.4055,  110.7480, 3.6507, 89.4056,  100, 0, 255
L 110.7480, 3.6507, 89.4056,  114.3278, 3.6482, 89.4056,  100, 0, 255
L 110.7506, 7.2211, 89.4051,  114.3194, 7.2240, 89.4054,  100, 0, 255
L 114.3278, 3.6482, 89.4056,  114.3194, 7.2240, 89.4056,  100, 0, 255
L 112.1663, 7.2222, 88.6796,  112.1688, 8.9997, 88.6798,  100, 0, 255
L 112.1688, 8.9997, 89.4131,  110.6512, 8.9977, 89.5032,  100, 0, 255
L 110.6512, 8.9977, 89.5032,  110.6563, 32.8050, 89.4985,  100, 0, 255
L 110.6563, 32.8050, 89.4985,  112.1684, 32.8030, 89.4168,  100, 0, 255
L 112.1684, 32.8030, 88.6816,  112.1705, 33.8562, 88.6812,  100, 0, 255
L 110.7532, 33.8582, 89.4068,  114.3213, 33.8534, 89.4064,  100, 0, 255
L 114.3213, 33.8534, 89.4064,  114.3262, 37.4273, 89.4064,  100, 0, 255
L 114.3262, 37.4273, 89.4068,  110.7501, 37.4290, 89.4064,  100, 0, 255
L 110.7501, 37.4290, 89.4065,  110.7532, 33.8582, 89.4065,  100, 0, 255
L 110.7515, 35.7192, 89.4065,  109.9630, 35.7214, 89.1878,  100, 0, 255
L 109.9630, 35.7214, 88.6805,  109.8290, 35.2742, 88.6805,  100, 0, 255
L 109.8290, 35.2742, 88.6805,  98.7343, 35.2742, 88.6814,  100, 0, 255
L 98.7343, 35.2742, 88.6814,  98.7336, 36.3445, 88.6804,  100, 0, 255
L 97.4855, 36.3393, 88.6803,  98.7336, 36.3445, 88.6804,  100, 0, 255
L 97.4855, 36.3393, 89.4123,  105.8461, 48.8260, 89.4127,  100, 0, 255
L 105.8461, 48.8260, 89.4128,  118.8341, 57.4868, 89.4128,  100, 0, 255
L 118.8341, 57.4868, 89.4128,  132.8129, 60.2535, 89.4127,  100, 0, 255
L 132.4223, 61.8947, 89.4127,  132.9352, 59.7402, 88.6818,  100, 0, 255
L 132.9352, 59.7402, 88.6804,  134.6206, 60.1488, 88.6801,  100, 0, 255
L 134.6206, 60.1488, 88.6803,  134.6193, 61.8973, 88.6808,  100, 0, 255
L 134.6193, 61.8973, 89.3922,  132.4223, 61.8947, 89.4136,  100, 0, 255
L 134.3920, 61.8967, 89.4136,  134.3900, 91.4125, 89.4125,  100, 0, 255
L 134.4050, 86.7143, 89.4129,  134.6194, 86.7134, 89.3975,  100, 0, 255
L 134.6194, 86.7134, 88.6800,  134.6217, 88.4908, 88.6799,  100, 0, 255
L 134.3900, 88.4912, 89.4060,  136.7758, 88.4896, 89.4060,  100, 0, 255
L 136.7758, 88.4896, 89.4060,  136.7735, 91.4132, 89.4056,  100, 0, 255
L 136.7742, 90.6456, 88.6805,  138.5520, 90.6453, 88.6808,  100, 0, 255
L 138.5520, 90.6453, 89.4131,  138.5500, 91.4136, 89.4140,  100, 0, 255
L 134.3900, 91.4125, 89.4140,  164.4684, 91.4192, 89.4141,  100, 0, 255
L 164.4684, 91.4192, 89.4197,  164.4675, 95.7340, 89.4399,  100, 0, 255
L 164.4675, 95.7340, 89.4399,  176.1996, 95.7370, 89.4403,  100, 0, 255
L 176.1996, 95.7370, 89.4403,  176.1991, 91.4175, 89.4218,  100, 0, 255
L 176.1991, 91.4175, 89.4132,  206.9173, 91.4180, 89.4141,  100, 0, 255
L 202.1565, 91.4180, 89.4141,  202.1543, 90.6479, 89.3686,  100, 0, 255
L 202.1543, 90.6479, 88.6812,  203.9321, 90.6436, 88.6812,  100, 0, 255
L 203.9333, 91.4180, 89.4068,  203.9288, 88.4907, 89.4060,  100, 0, 255
L 203.9288, 88.4907, 89.4061,  206.9173, 88.4898, 89.4060,  100, 0, 255
L 206.8650, 86.7125, 88.6803,  206.8540, 88.4900, 88.6801,  100, 0, 255
L 206.8650, 86.7125, 89.4128,  206.9173, 86.7142, 89.4134,  100, 0, 255
L 206.9173, 91.4180, 89.4134,  206.9174, 61.8965, 89.4146,  100, 0, 255
L 208.2348, 61.8973, 89.4146,  206.8780, 61.8960, 88.6828,  100, 0, 255
L 206.8780, 61.8960, 88.6813,  206.8430, 60.1497, 88.6811,  100, 0, 255
L 206.8430, 60.1497, 88.6809,  207.7866, 59.7366, 88.6811,  100, 0, 255
L 207.7866, 59.7366, 89.4116,  208.2348, 61.8973, 89.4128,  100, 0, 255
L 207.8939, 60.2535, 89.4128,  221.9008, 57.4810, 89.4128,  100, 0, 255
L 221.9008, 57.4810, 89.4128,  235.3280, 48.5683, 89.4078,  100, 0, 255
L 235.3280, 48.5683, 89.4127,  243.2207, 36.3393, 89.4128,  100, 0, 255
L 243.2207, 36.3393, 88.6813,  241.9716, 36.3445, 88.6813,  100, 0, 255
L 241.9716, 36.3445, 88.6812,  241.9731, 34.7672, 88.6817,  100, 0, 255
L 231.6951, 35.7214, 89.4072,  229.9548, 35.7194, 89.4070,  100, 0, 255
L 229.9540, 33.8575, 89.4070,  229.9556, 37.4283, 89.4073,  100, 0, 255
L 229.9556, 37.4283, 89.4073,  226.3825, 37.4284, 89.4073,  100, 0, 255
L 226.3825, 37.4284, 89.4077,  226.3816, 33.8543, 89.4073,  100, 0, 255
L 226.3816, 33.8543, 89.4070,  229.9540, 33.8575, 89.4065,  100, 0, 255
L 231.7302, 34.7678, 89.4131,  231.6951, 35.7214, 89.3954,  100, 0, 255
L 228.5381, 33.8562, 88.6816,  228.5337, 32.8420, 88.6818,  100, 0, 255
L 228.5337, 32.8420, 89.4142,  229.4114, 32.7900, 89.5033,  100, 0, 255
L 229.2342, 32.8010, 89.4157,  229.1879, 8.9981, 89.4157,  100, 0, 255
L 229.1879, 8.9981, 89.5037,  228.5383, 8.9989, 88.6811,  100, 0, 255
L 228.5383, 8.9989, 88.6808,  228.5386, 7.2228, 88.6807,  100, 0, 255
L 229.9584, 7.2222, 89.4060,  226.3853, 7.2234, 89.4061,  100, 0, 255
L 226.3853, 7.2234, 89.4064,  226.3837, 3.6497, 89.4064,  100, 0, 255
L 226.3837, 3.6497, 89.4064,  229.9556, 3.6503, 89.4064,  100, 0, 255
L 229.9556, 3.6503, 89.4061,  229.9584, 7.2222, 89.4060,  100, 0, 255
